Vancé	commune
Verneil-le-Chétif	commune
Vernie	commune
Vezot	commune
Vibraye	commune
Villaines-la-Carelle	commune
Villaines-la-Gonais	commune
Villaines-sous-Lucé	commune
Villaines-sous-Malicorne	commune
Viré-en-Champagne	commune
Vivoin	commune
Voivres-lès-le-Mans	commune
Vouvray-sur-Huisne	commune
Vouvray-sur-Loir	commune
Yvré-l'Évêque	commune
Yvré-le-Pôlin	commune
Aizenay	commune
Auzay	commune
Barbâtre	commune
Bazoges-en-Paillers	commune
Bazoges-en-Pareds	commune
Beaufou	commune
Beaulieu-sous-la-Roche	commune
Beauvoir-sur-Mer	commune
Belleville-sur-Vie	commune
Bessay	commune
Bois-de-Céné	commune
Boufféré	commune
Bouillé-Courdault	commune
Bourneau	commune
Bournezeau	commune
Brem-sur-Mer	commune
Bretignolles-sur-Mer	commune
Breuil-Barret	commune
Cezais	commune
Chaillé-les-Marais	commune
Chaillé-sous-les-Ormeaux	commune
Chaix	commune
Challans	commune
Chambretaud	commune
Champagné-les-Marais	commune
Chantonnay	commune
Chasnais	commune
Château-d'Olonne	commune
Château-Guibert	commune
Chauché	commune
Chavagnes-en-Paillers	commune
Chavagnes-les-Redoux	commune
Cheffois	commune
Coëx	commune
Commequiers	commune
Corpe	commune
Cugand	commune
Damvix	commune
Doix	commune
Dompierre-sur-Yon	commune
Falleron	commune
Faymoreau	commune
Fontenay-le-Comte	commune
Foussais-Payré	commune
Froidfond	commune
Givrand	commune
Grand'Landes	commune
Grosbreuil	commune
Île d'Yeu	commune
Jard-sur-Mer	commune
L'Aiguillon-sur-Mer	commune
L'Aiguillon-sur-Vie	commune
L'Herbergement	commune
L'Hermenault	commune
L'Île-d'Elle	commune
L'Île-d'Olonne	commune
L'Oie	commune
L'Orbrie	commune
La Barre-de-Monts	commune
La Bernardière	commune
La Boissière-de-Montaigu	commune
La Boissière-des-Landes	commune
La Bretonnière-la-Claye	commune
La Bruffière	commune
La Caillère-Saint-Hilaire	commune
La Chaize-Giraud	commune
La Chaize-le-Vicomte	commune
La Chapelle-Achard	commune
La Chapelle-aux-Lys	commune
La Chapelle-Hermier	commune
La Chapelle-Palluau	commune
La Chapelle-Thémer	commune
La Châtaigneraie	commune
La Copechagnière	commune
La Faute-sur-Mer	commune
La Flocellière	commune
La Garnache	commune
La Gaubretière	commune
La Génétouze	commune
La Guérinière	commune
La Guyonnière	commune
La Jaudonnière	commune
La Jonchère	commune
La Meilleraie-Tillay	commune
La Merlatière	commune
La Mothe-Achard	commune
La Pommeraie-sur-Sèvre	commune
La Rabatelière	commune
La Réorthe	commune
La Roche-sur-Yon	commune
La Taillée	commune
La Tardière	commune
La Tranche-sur-Mer	commune
La Verrie	commune
Lairoux	commune
Landeronde	commune
Landevieille	commune
Le Bernard	commune
Le Boupère	commune
Le Champ-Saint-Père	commune
Le Fenouiller	commune
Le Girouard	commune
Le Givre	commune
Le Gué-de-Velluire	commune
Le Langon	commune
Le Mazeau	commune
Le Perrier	commune
Le Poiré-sur-Velluire	commune
Le Poiré-sur-Vie	commune
Le Tablier	commune
Les Brouzils	commune
Les Châtelliers-Châteaumur	commune
Les Clouzeaux	commune
Les Epesses	commune
Les Herbiers	commune
Les Landes-Genusson	commune
Les Lucs-sur-Boulogne	commune
Les Magnils-Reigniers	commune
Les Pineaux	commune
Les Sables-d'Olonne	commune
Loge-Fougereuse	commune
Longeville-sur-Mer	commune
Luçon	commune
Maché	commune
Maillezais	commune
Mallièvre	commune
Mareuil-sur-Lay-Dissais	commune
Marillet	commune
Marsais-Sainte-Radégonde	commune
Martinet	commune
Menomblet	commune
Mervent	commune
Mesnard-la-Barotière	commune
Monsireigne	commune
Montournais	commune
Moreilles	commune
Mormaison	commune
Mortagne-sur-Sèvre	commune
Mouchamps	commune
Mouilleron-en-Pareds	commune
Mouilleron-le-Captif	commune
Moutiers-les-Mauxfaits	commune
Moutiers-sur-le-Lay	commune
Mouzeuil-Saint-Martin	commune
Nesmy	commune
Nieul-le-Dolent	commune
Nieul-sur-l'Autise	commune
Noirmoutier-en-l'Île	commune
Notre-Dame-de-Monts	commune
Notre-Dame-de-Riez	commune
Olonne-sur-Mer	commune
Oulmes	commune
Palluau	commune
Péault	commune
Petosse	commune
Pissotte	commune
Poiroux	commune
Pouzauges	commune
Puy-de-Serre	commune
Rocheservière	commune
Rochetrejoux	commune
Saint-André-Goule-d'Oie	commune
Saint-André-Treize-Voies	commune
Saint-Aubin-des-Ormeaux	commune
Saint-Aubin-la-Plaine	commune
Saint-Avaugourd-des-Landes	commune
Saint-Benoist-sur-Mer	commune
Saint-Christophe-du-Ligneron	commune
Saint-Cyr-des-Gâts	commune
Saint-Cyr-en-Talmondais	commune
Saint-Denis-du-Payré	commune
Saint-Denis-la-Chevasse	commune
Saint-Étienne-de-Brillouet	commune
Saint-Florent-des-Bois	commune
Saint-Fulgent	commune
Saint-Georges-de-Montaigu	commune
Saint-Georges-de-Pointindoux	commune
Saint-Germain-de-Prinçay	commune
Saint-Germain-l'Aiguiller	commune
Saint-Gilles-Croix-de-Vie	commune
Saint-Hilaire-de-Loulay	commune
Saint-Hilaire-de-Riez	commune
Saint-Hilaire-de-Voust	commune
Saint-Hilaire-des-Loges	commune
Saint-Hilaire-la-Forêt	commune
Saint-Hilaire-le-Vouhis	commune
Saint-Jean-de-Beugné	commune
Saint-Jean-de-Monts	commune
Saint-Juire-Champgillon	commune
Saint-Julien-des-Landes	commune
Saint-Laurent-de-la-Salle	commune
Saint-Laurent-sur-Sèvre	commune
Saint-Maixent-sur-Vie	commune
Saint-Malô-du-Bois	commune
Saint-Mars-la-Réorthe	commune
Saint-Martin-de-Fraigneau	commune
Saint-Martin-des-Fontaines	commune
Saint-Martin-des-Noyers	commune
Saint-Martin-des-Tilleuls	commune
Saint-Martin-Lars-en-Sainte-Hermine	commune
Saint-Mathurin	commune
Saint-Maurice-des-Noues	commune
Saint-Maurice-le-Girard	commune
Saint-Michel-en-l'Herm	commune
Saint-Michel-le-Cloucq	commune
Saint-Michel-Mont-Mercure	commune
Saint-Paul-en-Pareds	commune
Saint-Paul-Mont-Penit	commune
Saint-Philbert-de-Bouaine	commune
Saint-Pierre-du-Chemin	commune
Saint-Prouant	commune
Saint-Révérend	commune
Saint-Sulpice-en-Pareds	commune
Saint-Sulpice-le-Verdon	commune
Saint-Vincent-Sterlanges	commune
Saint-Vincent-sur-Graon	commune
Saint-Vincent-sur-Jard	commune
Sainte-Flaive-des-Loups	commune
Sainte-Gemme-la-Plaine	commune
Sainte-Hermine	commune
Sainte-Pexine	commune
Sainte-Radégonde-des-Noyers	commune
Sallertaine	commune
Sérigné	commune
Sigournais	commune
Soullans	commune
Tallud-Sainte-Gemme	commune
Talmont-Saint-Hilaire	commune
Thiré	commune
Thorigny	commune
Thouarsais-Bouildroux	commune
Tiffauges	commune
Treize-Septiers	commune
Treize-Vents	commune
Triaize	commune
Vairé	commune
Velluire	commune
Venansault	commune
Vendrennes	commune
Vouillé-les-Marais	commune
Vouvant	commune
Xanton-Chassenon	commune
Slaniţa River	tributary
Ursoaia Mare River	tributary
Valea Obielei River	tributary
Valea Iancului River	tributary
Valea Seciului River	tributary
Valea Jepilor River	tributary
Valea Spumoasă River	tributary
Valea Brusturilor River	tributary
Valea Fabricii River	tributary
Buzoel River	tributary
Nişcov River	tributary
Bâsca Chiojdului River	tributary
Valea Anei River	tributary
Chiojdul Mare River	headwater
Valea Screzii River	tributary
Valea Plopului River	tributary
Chiojdul Mic River	headwater
Râul Murătoarei	tributary
Colnic River	tributary
Preseaca River	tributary
Chiojdu	commune
Lera River	tributary
Cislău	commune
Smăciniş River	tributary
Căcăcei River	tributary
Bâsca fără Cale River	tributary
Nehoiu River	tributary
Nehoiu	town
Bălăceanu	rural
Bonţu Mare River	tributary
Siriu River	tributary
Siriu Mare River	headwater
Morcovoaia River	tributary
Mreaja River	tributary
Siriu Mic River	headwater
Siriaşu River	tributary
Condrea River	tributary
Roşia Mare River	tributary
Molidu River	tributary
Monteoru River	tributary
Vaca Mare River	tributary
Vaca Mică River	tributary
Manea River	tributary
Pârâul lui Ignat	tributary
Ghelălău River	tributary
Otăsău River	tributary
Gurgui River	tributary
Iazul Morţilor River	tributary
Hoiseşti River	tributary
Răşcana River	tributary
Cotnari River	tributary
Duruşca River	tributary
Împuţita River	tributary
Zlodica River	tributary
Cârjoaia River	tributary
Totoeşti River	tributary
Valea Cetăţuiei River	tributary
Chiriţa River	tributary
Şorogari River	tributary
Boldişor River	tributary
M40 motorway	motorway
Adâncata, Suceava	commune
Arbore	commune
Baia	commune
Bălăceana	commune
Bălcăuţi	commune
Bilca	commune
Bogdăneşti, Suceava	commune
Boroaia	commune
Bosanci, Suceava	commune
Botoşana	commune
Breaza, Suceava	commune
Brodina	commune
Buneşti, Suceava	commune
Burla, Suceava	commune
Cacica	commune
Calafindeşti	commune
Capu Câmpului	commune
Cârlibaba	commune
Ciocăneşti, Suceava	commune
Ciprian Porumbescu, Suceava	commune
Comăneşti, Suceva	commune
Cornu Luncii	commune
Coşna	commune
Crucea, Suceava	commune
Dărmăneşti, Suceava	commune
Dolheşti, Suceava	commune
Dorna-Arini	commune
Dorna Candrenilor	commune
Dorneşti	commune
Drăgoieşti	commune
Drăguşeni, Suceava	commune
Dumbrăveni, Suceava	commune
Fântâna Mare	commune
Fântânele, Suceava	commune
Forăşti	commune
Frătăuţii Noi	commune
Frătăuţii Vechi	commune
Frumosu	commune
Fundu Moldovei	commune
Gălăneşti	commune
Grămeşti	commune
Grăniceşti	commune
Hănţeşti	commune
Hârtop	commune
Horodnic de Jos	commune
Horodnic de Sus	commune
Horodniceni	commune
Iacobeni, Suceava	commune
Iaslovăţ	commune
Ilişeşti	commune
Ipoteşti, Suceava	commune
Izvoarele Sucevei	commune
Mălini	commune
Mănăstirea Humorului	commune
Marginea	commune
Mitocu Dragomirnei	commune
Moara, Romania	commune
Moldova-Suliţa	commune
Moldoviţa, Suceava	commune
Muşeniţa	commune
Păltinoasa	commune
Panaci	commune
Pârteştii de Jos	commune
Pătrăuţi	commune
Poiana Stampei	commune
Poieni-Solca	commune
Pojorâta	commune
Preuteşti	commune
Putna, Suceava	commune
Rădăşeni	commune
Râşca, Suceava	commune
Şaru Dornei	commune
Satu Mare, Suceava	commune
Şcheia, Suceava	commune
Serbăuţi	commune
Siminicea	commune
Slatina, Suceava	commune
Straja, Suceava	commune
Stroieşti, Suceava	commune
Stulpicani	commune
Suceviţa	commune
Todireşti, Suceava	commune
Udeşti	commune
Ulma, Suceava	commune
Vadu Moldovei	commune
Valea Moldovei	commune
Vama, Suceava	commune
Vatra Moldoviţei	commune
Vereşti	commune
Vicovu de Jos	commune
Voitinel	commune
Volovăţ	commune
Vultureşti, Suceava	commune
Zamostea	commune
Zvoriştea	commune
Afumaţi, Dolj	commune
Almăj	commune
Amărăştii de Jos	commune
Amărăştii de Sus	commune
Apele Vii	commune
Argetoaia	commune
Bistreţ	commune
Botoşeşti-Paia	commune
Brabova	commune
Braloştiţa	commune
Bratovoeşti	commune
Breasta	commune
Brădeşti, Dolj	commune
Bucovăţ	commune
Bulzeşti	commune
Bârca	commune
Calopăr	commune
Caraula	commune
Carpen	commune
Castranova	commune
Catane	commune
Celaru	commune
Cerăt	commune
Cetate, Dolj	commune
Cioroiaşi	commune
Ciupercenii Noi	commune
Coşoveni	commune
Coţofenii din Dos	commune
Coţofenii din Faţă	commune
Cârcea	commune
Cârna	commune
Călăraşi, Dolj	commune
Daneţi	commune
Desa, Dolj	commune
Dioşti	commune
Dobreşti, Dolj	commune
Dobroteşti, Dolj	commune
Drăgoteşti, Dolj	commune
Drănic	commune
Fărcaş	commune
Galicea Mare	commune
Galiciuica	commune
Gherceşti	commune
Ghidici	commune
Ghindeni	commune
Gighera	commune
Giubega	commune
Giurgiţa	commune
Gogoşu, Dolj	commune
Goicea	commune
Goieşti	commune
Greceşti	commune
Gângiova	commune
Izvoare	commune
Işalniţa	commune
Leu, Dolj	commune
Lipovu	commune
Maglavit	commune
Malu Mare	commune
Melineşti	commune
Mischii	commune
Moţăţei	commune
Murgaşi	commune
Mârşani	commune
Măceşu de Jos	commune
Măceşu de Sus	commune
Negoi	commune
Orodel	commune
Ostroveni	commune
Perişor	commune
Pieleşti	commune
Piscu Vechi	commune
Pleniţa	commune
Pleşoi	commune
Podari	commune
Poiana Mare	commune
Predeşti	commune
Radovan, Dolj	commune
Rast, Dolj	commune
Robăneşti	commune
Rojişte	commune
Sadova, Dolj	commune
Scăeşti	commune
Seaca de Câmp	commune
Seaca de Pădure	commune
Secu	commune
Siliştea Crucii	commune
Sopot, Dolj	commune
Sălcuţa	commune
Terpeziţa	commune
Teslui, Dolj	commune
Tălpaş	commune
Unirea, Dolj	commune
Urzicuţa	commune
Valea Stanciului	commune
Vela, Dolj	commune
Verbiţa	commune
Vârtop	commune
Vârvoru de Jos	commune
Întorsura	commune
Şimnicu de Sus	commune
Ţuglui	commune
Akhiok, Alaska	city
Akiak, Alaska	city
Akutan, Alaska	city
Alakanuk, Alaska	city
Aleknagik, Alaska	city
Allakaket, Alaska	city
Ambler, Alaska	city
Anaktuvuk Pass, Alaska	city
Anderson, Alaska	city
Angoon, Alaska	city
Aniak, Alaska	city
Anvik, Alaska	city
Atka, Alaska	city
Atqasuk, Alaska	city
Barrow, Alaska	city
Bethel, Alaska	city
Bettles, Alaska	city
Brevig Mission, Alaska	city
Buckland, Alaska	city
Central, Alaska	city
Chefornak, Alaska	city
Chevak, Alaska	city
Chignik, Alaska	city
Chuathbaluk, Alaska	city
Circle, Alaska	city
Circle Hot Springs, Alaska	city
Clark's Point, Alaska	city
Coffman Cove, Alaska	city
Cold Bay, Alaska	city
Cordova, Alaska	city
Craig, Alaska	city
Deering, Alaska	city
Delta Junction, Alaska	city
Dillingham, Alaska	city
Diomede, Alaska	city
Sablet	commune
Saignon	commune
Eagle, Alaska	city
Eek, Alaska	city
Egegik, Alaska	city
Elim, Alaska	city
Emmonak, Alaska	city
Fairbanks, Alaska	city
False Pass, Alaska	city
Saint-Hippolyte-le-Graveyron	commune
Fort Yukon, Alaska	city
Galena, Alaska	city
Gambell, Alaska	city
Golovin, Alaska	city
Saint-Léger-du-Ventoux	commune
Goodnews Bay, Alaska	city
Saint-Marcellin-lès-Vaison	commune
Grayling, Alaska	city
Gustavus, Alaska	city
Juneau City and Borough, Alaska	city
Saint-Martin-de-Castillon	commune
Kachemak, Alaska	city
Saint-Martin-de-la-Brasque	commune
Kake, Alaska	city
Kaktovik, Alaska	city
Kaltag, Alaska	city
Kasaan, Alaska	city
Kenai, Alaska	city
Ketchikan, Alaska	city
Kiana, Alaska	city
King Cove, Alaska	city
Saint-Pantaléon, Vaucluse	commune
Kivalina, Alaska	city
Saint-Pierre-de-Vassols	commune
Klawock, Alaska	city
Saint-Romain-en-Viennois	commune
Kobuk, Alaska	city
Saint-Roman-de-Malegarde	commune
Saint-Saturnin-lès-Apt	commune
Saint-Saturnin-lès-Avignon	commune
Kodiak, Alaska	city
Saint-Trinit	commune
Sainte-Cécile-les-Vignes	commune
Kotlik, Alaska	city
Sannes	commune
Kotzebue, Alaska	city
Sarrians	commune
Koyuk, Alaska	city
Sault, Vaucluse	commune
Koyukuk, Alaska	city
Saumane-de-Vaucluse	commune
Savoillan	commune
Kupreanof, Alaska	city
Sivergues	commune
Sorgues	commune
Suzette	commune
Séguret	commune
Sérignan-du-Comtat	commune
Taillades	commune
Kwethluk, Alaska	city
Travaillan	commune
Uchaux	commune
Larsen Bay, Alaska	city
Vacqueyras	commune
Levelock, Alaska	city
Vaison-la-Romaine	commune
Lower Kalskag, Alaska	city
Valréas	commune
Napakiak, Alaska	city
Vaugines	commune
Napaskiak, Alaska	city
Vedène	commune
Nenana, Alaska	city
Velleron	commune
Venasque	commune
Viens	commune
Newhalen, Alaska	city
Villars, Vaucluse	commune
Nightmute, Alaska	city
Villedieu, Vaucluse	commune
Nikolai, Alaska	city
Villelaure	commune
Nondalton, Alaska	city
Villes-sur-Auzon	commune
Noorvik, Alaska	city
Violès	commune
Visan	commune
Vitrolles-en-Lubéron	commune
North Pole, Alaska	city
Nuiqsut, Alaska	city
Nulato, Alaska	city
Nunam Iqua, Alaska	city
Nunapitchuk, Alaska	city
Ouzinkie, Alaska	city
Palmer, Alaska	city
Pelican, Alaska	city
Petersburg, Alaska	city
Pilot Point, Alaska	city
Pilot Station, Alaska	city
Platinum, Alaska	city
Point Hope, Alaska	city
Port Alexander, Alaska	city
Port Heiden, Alaska	city
Port Lions, Alaska	city
Quinhagak, Alaska	city
Ruby, Alaska	city
Russian Mission, Alaska	city
Sand Point, Alaska	city
Savoonga, Alaska	city
Saxman, Alaska	city
Scammon Bay, Alaska	city
Selawik, Alaska	city
Seldovia, Alaska	city
Seward, Alaska	city
Shageluk, Alaska	city
Shaktoolik, Alaska	city
Shishmaref, Alaska	city
Shungnak, Alaska	city
Sitka City and Borough, Alaska	city
Skagway, Alaska	city
Soldotna, Alaska	city
Stebbins, Alaska	city
Tanana, Alaska	city
Teller, Alaska	city
Tenakee Springs, Alaska	city
Thorne Bay, Alaska	city
Togiak, Alaska	city
Toksook Bay, Alaska	city
Unalakleet, Alaska	city
Unalaska, Alaska	city
Upper Kalskag, Alaska	city
Valdez, Alaska	city
Wainwright, Alaska	city
Wales, Alaska	city
White Mountain, Alaska	city
Wrangell, Alaska	city
Yakutat City and Borough, Alaska	city
Ambérieu-en-Bugey	commune
Ambérieux-en-Dombes	commune
Ambléon	commune
Ambronay	commune
Ambutrix	commune
Andert-et-Condon	commune
Anglefort	commune
Aranc	commune
Arbent	commune
Arbignieu	commune
Arbigny	commune
Argis	commune
Armix	commune
Ars-sur-Formans	commune
Artemare	commune
Asnières-sur-Saône	commune
Attignat	commune
Bâgé-la-Ville	commune
Bâgé-le-Châtel	commune
Baneins	commune
Beaupont	commune
Béligneux	commune
Bellegarde-sur-Valserine	commune
Belley	commune
Belleydoux	commune
Bellignat	commune
Belmont-Luthézieu	commune
Arkadelphia, Arkansas	city
Bénonces	commune
Arkansas City, Arkansas	city
Bény	commune
Ash Flat, Arkansas	city
Ashdown, Arkansas	city
Atkins, Arkansas	city
Augusta, Arkansas	city
Béréziat	commune
Bald Knob, Arkansas	city
Bettant	commune
Barling, Arkansas	city
Batesville, Arkansas	city
Bearden, Arkansas	city
Beynost	commune
Beaver, Arkansas	city
Beebe, Arkansas	city
Bella Vista, Arkansas	city
Billiat	commune
Benton, Arkansas	city
Bentonville, Arkansas	city
Berryville, Arkansas	city
Bigelow, Arkansas	city
Biggers, Arkansas	city
Bismarck, Arkansas	city
Black Oak, Arkansas	city
Black Rock, Arkansas	city
Bluff City, Arkansas	city
Birieux	commune
Blytheville, Arkansas	city
Bono, Arkansas	city
Booneville, Arkansas	city
Bradley, Arkansas	city
Branch, Arkansas	city
Brinkley, Arkansas	city
Brookland, Arkansas	city
Bryant, Arkansas	city
Biziat	commune
Bull Shoals, Arkansas	city
Cabot, Arkansas	city
Calico Rock, Arkansas	city
Blyes	commune
Camden, Arkansas	city
Carlisle, Arkansas	city
Cave City, Arkansas	city
Bohas-Meyriat-Rignat	commune
Centerton, Arkansas	city
Charleston, Arkansas	city
Cherokee Village, Arkansas	city
Clarendon, Arkansas	city
Clarksville, Arkansas	city
Bolozon	commune
Clinton, Arkansas	city
Conway, Arkansas	city
Bouligneux	commune
Bourg-en-Bresse	commune
Bourg-Saint-Christophe	commune
Boyeux-Saint-Jérôme	commune
Brégnier-Cordon	commune
Brénaz	commune
Brénod	commune
Briord	commune
Buellas	commune
Ceignes	commune
Corning, Arkansas	city
Cotter, Arkansas	city
Cotton Plant, Arkansas	city
Certines	commune
Crossett, Arkansas	city
Cushman, Arkansas	city
Cessy	commune
Ceyzériat	commune
Danville, Arkansas	city
Dardanelle, Arkansas	city
Ceyzérieu	commune
De Queen, Arkansas	city
Decatur, Arkansas	city
Delaplaine, Arkansas	city
Chalamont	commune
Dermott, Arkansas	city
Des Arc, Arkansas	city
Diamond City, Arkansas	city
Chaleins	commune
Diaz, Arkansas	city
Donaldson, Arkansas	city
Dover, Arkansas	city
Chaley	commune
Dumas, Arkansas	city
Egypt, Arkansas	city
El Dorado, Arkansas	city
Challes-la-Montagne	commune
Elaine, Arkansas	city
Challex	commune
Eudora, Arkansas	city
Champagne-en-Valromey	commune
Champdor	commune
Champfromier	commune
Chanay	commune
Eureka Springs, Arkansas	city
Chaneins	commune
Evening Shade, Arkansas	city
Chanoz-Châtenay	commune
Fairfield Bay, Arkansas	city
Farmington, Arkansas	city
Fayetteville, Arkansas	city
Charix	commune
Fifty-Six, Arkansas	city
Charnoz-sur-Ain	commune
Châtillon-en-Michaille	commune
Châtillon-la-Palud	commune
Châtillon-sur-Chalaronne	commune
Chavannes-sur-Reyssouze	commune
Chavannes-sur-Suran	commune
Chaveyriat	commune
Chazey-Bons	commune
Chazey-sur-Ain	commune
Cheignieu-la-Balme	commune
Chézery-Forens	commune
Civrieux	commune
Cleyzieu	commune
Colomieu	commune
Condeissiat	commune
Confort	commune
Confrançon	commune
Contrevoz	commune
Conzieu	commune
Corbonod	commune
Corlier	commune
Cormaranche-en-Bugey	commune
Cormoranche-sur-Saône	commune
Cormoz	commune
Corveissiat	commune
Courmangoux	commune
Courtes	commune
Cras-sur-Reyssouze	commune
Fisher, Arkansas	city
Cressin-Rochefort	commune
Flippin, Arkansas	city
Crottet	commune
Fordyce, Arkansas	city
Forrest City, Arkansas	city
Cruzilles-lès-Mépillat	commune
Culoz	commune
Fort Smith, Arkansas	city
Curciat-Dongalon	commune
Curtafond	commune
Fountain Lake, Arkansas	city
Dagneux	commune
Friendship, Arkansas	city
Divonne-les-Bains	commune
Fulton County, Arkansas	city
Gassville, Arkansas	city
Dompierre-sur-Chalaronne	commune
Gentry, Arkansas	city
Dompierre-sur-Veyle	commune
Gosnell, Arkansas	city
Domsure	commune
Dortan	commune
Gravette, Arkansas	city
Douvres	commune
Greenwood, Arkansas	city
Drom	commune
Guion, Arkansas	city
Druillat	commune
Échallon	commune
Gurdon, Arkansas	city
Échenevex	commune
Guy, Arkansas	city
Étrez	commune
Hamburg, Arkansas	city
Évosges	commune
Hampton, Arkansas	city
Fareins	commune
Farges	commune
Feillens	commune
Ferney-Voltaire	commune
Flaxieu	commune
Foissiat	commune
Francheleins	commune
Garnerans	commune
Genouilleux	commune
Géovreisset	commune
Géovreissiat	commune
Germagnat	commune
Giron	commune
Gorrevod	commune
Grand-Corent	commune
Grièges	commune
Grilly	commune
Groissiat	commune
Groslée	commune
Harrison, Arkansas	city
Guéreins	commune
Heber Springs, Arkansas	city
Hautecourt-Romanèche	commune
Highland, Arkansas	city
Hauteville-Lompnes	commune
Hot Springs, Arkansas	city
Hostiaz	commune
Hoxie, Arkansas	city
Hotonnes	commune
Jacksonville, Arkansas	city
Illiat	commune
Jersey, Arkansas	city
Injoux-Génissiat	commune
Jonesboro, Arkansas	city
Innimond	commune
Izenave	commune
Keo, Arkansas	city
Izernore	commune
Lake Village, Arkansas	city
Izieu	commune
Lakeview, Arkansas	city
Jassans-Riottier	commune
Jasseron	commune
Lavaca, Arkansas	city
Jayat	commune
Journans	commune
Leachville, Arkansas	city
Joyeux	commune
Lead Hill, Arkansas	city
Jujurieux	commune
L'Abergement-Clémenciat	commune
Leola, Arkansas	city
L'Abergement-de-Varey	commune
La Boisse	commune
La Burbanche	commune
La Chapelle-du-Châtelard	commune
La Tranclière	commune
Labalme	commune
Lagnieu	commune
Laiz	commune
Lalleyriat	commune
Lancrans	commune
Leslie, Arkansas	city
Lavours	commune
Lincoln, Arkansas	city
Le Grand-Abergement	commune
London, Arkansas	city
Le Montellier	commune
Le Petit-Abergement	commune
Lonoke, Arkansas	city
Le Plantay	commune
Lowell, Arkansas	city
Le Poizat	commune
Madison, Arkansas	city
Tony Hawk's American Wasteland	game
Léaz	commune
Magazine, Arkansas	city
Lélex	commune
Magnolia, Arkansas	city
Malvern, Arkansas	city
Les Neyrolles	commune
Lescheroux	commune
Mammoth Spring, Arkansas	city
Leyment	commune
Mansfield, Arkansas	city
Leyssard	commune
Marianna, Arkansas	city
Lhôpital	commune
Marion, Arkansas	city
Lhuis	commune
Marked Tree, Arkansas	city
Lochieu	commune
Lompnas	commune
Marshall, Arkansas	city
Lompnieu	commune
Loyettes	commune
Lurcy	commune
Magnieu	commune
Maillat	commune
Malafretaz	commune
Mantenay-Montlin	commune
Manziat	commune
Marboz	commune
Marchamp	commune
Marignieu	commune
Marlieux	commune
Marsonnas	commune
Martignat	commune
Massieux	commune
Massignieu-de-Rives	commune
Matafelon-Granges	commune
Meillonnas	commune
Mérignat	commune
Messimy-sur-Saône	commune
Meximieux	commune
Mézériat	commune
Mijoux	commune
Mionnay	commune
Misérieux	commune
Mogneneins	commune
Montagnat	commune
Montanges	commune
Montceaux	commune
Montcet	commune
Monthieux	commune
Montluel	commune
Montmerle-sur-Saône	commune
Montracol	commune
Montréal-la-Cluse	commune
Montrevel-en-Bresse	commune
Murs-et-Gélignieux	commune
Nantua	commune
Nattages	commune
Neuville-les-Dames	commune
Marvell, Arkansas	city
Neuville-sur-Ain	commune
Neyron	commune
Maumelle, Arkansas	city
Niévroz	commune
McGehee, Arkansas	city
Nivollet-Montgriffon	commune
Melbourne, Arkansas	city
Nurieux-Volognat	commune
Mena, Arkansas	city
Oncieu	commune
Ordonnaz	commune
Monticello, Arkansas	city
Ornex	commune
Morrilton, Arkansas	city
Outriaz	commune
Mountain Home, Arkansas	city
Oyonnax	commune
Mountain View, Arkansas	city
Parcieux	commune
Parves	commune
Péronnas	commune
Pérouges	commune
Perrex	commune
Peyriat	commune
Mountainburg, Arkansas	city
Peyrieu	commune
Nashville, Arkansas	city
Peyzieux-sur-Saône	commune
Natural Steps, Arkansas	city
Pirajoux	commune
Pizay	commune
Newport, Arkansas	city
Norfork, Arkansas	city
Polliat	commune
Pollieu	commune
Ola, Arkansas	city
Poncin	commune
Omaha, Arkansas	city
Pont-d'Ain	commune
Pont-de-Vaux	commune
Osceola, Arkansas	city
Pont-de-Veyle	commune
Ozark, Arkansas	city
Pouillat	commune
Prémeyzel	commune
Palestine, Arkansas	city
Prémillieu	commune
Paragould, Arkansas	city
Pressiat	commune
Prévessin-Moëns	commune
Priay	commune
Pugieu	commune
Ramasse	commune
Rancé	commune
Replonges	commune
Revonnas	commune
Reyrieux	commune
Reyssouze	commune
Rignieux-le-Franc	commune
Rossillon	commune
Ruffieu	commune
Paris, Arkansas	city
Saint-André-d'Huiriat	commune
Pea Ridge, Arkansas	city
Saint-André-de-Bâgé	commune
Peach Orchard, Arkansas	city
Saint-André-de-Corcy	commune
Perryville, Arkansas	city
Saint-André-le-Bouchoux	commune
Saint-André-sur-Vieux-Jonc	commune
Saint-Bénigne	commune
Saint-Bois	commune
Saint-Champ	commune
Saint-Cyr-sur-Menthon	commune
Saint-Denis-en-Bugey	commune
Saint-Denis-lès-Bourg	commune
Saint-Didier-d'Aussiat	commune
Saint-Didier-de-Formans	commune
Saint-Didier-sur-Chalaronne	commune
Saint-Étienne-sur-Chalaronne	commune
Saint-Étienne-sur-Reyssouze	commune
Piggott, Arkansas	city
Saint-Genis-Pouilly	commune
Saint-Genis-sur-Menthon	commune
Saint-Georges-sur-Renon	commune
Saint-Germain-de-Joux	commune
Saint-Germain-les-Paroisses	commune
Saint-Germain-sur-Renon	commune
Pindall, Arkansas	city
Saint-Jean-de-Gonville	commune
Pine Bluff, Arkansas	city
Saint-Jean-de-Niost	commune
Skateboarding	riding
Saint-Jean-de-Thurigneux	commune
Saint-Jean-sur-Reyssouze	commune
Saint-Jean-sur-Veyle	commune
Saint-Julien-sur-Reyssouze	commune
